n.uniprot,n.name,n.description,n.match_community,n.normal_community,n.primary_community,n.match_degree,n.normal_degree,n.primary_degree,n.pagerank_match,n.pagerank_normal,n.pagerank_primary
Q9UNI6,DUSP12,dual specificity phosphatase 12 [Source:HGNC Symbol;Acc:HGNC:3067],null,4,null,0,26,0,0.15000000000000002,0.4536115,0.15000000000000002
P52747,ZNF143,zinc finger protein 143 [Source:HGNC Symbol;Acc:HGNC:12928],null,4,null,0,68,0,0.15000000000000002,0.7399425000000001,0.15000000000000002
Q12996,CSTF3,cleavage stimulation factor subunit 3 [Source:HGNC Symbol;Acc:HGNC:2485],null,4,null,0,38,0,0.15000000000000002,0.6493155000000003,0.15000000000000002
P21964,COMT,catechol-O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:2228],null,0,null,0,60,0,0.15000000000000002,0.9546525000000002,0.15000000000000002
Q92522,H1FX,H1 histone family member X [Source:HGNC Symbol;Acc:HGNC:4722],null,0,null,0,5,0,0.15000000000000002,0.382237,0.15000000000000002
Q15599,SLC9A3R2,SLC9A3 regulator 2 [Source:HGNC Symbol;Acc:HGNC:11076],170,1,null,1,40,0,0.9667224999999998,0.9178645000000001,0.15000000000000002
Q8N6T7,AC016586.1,sirtuin 6 [Source:NCBI gene;Acc:51548],1,0,2,62,33,10,1.7930584999999999,0.8214915,0.7203160000000002
Q9BZV1,UBXN6,UBX domain protein 6 [Source:HGNC Symbol;Acc:HGNC:14928],1,0,null,2,37,0,0.19804200000000005,1.0614720000000002,0.15000000000000002
Q9NQX5,NPDC1,"neural proliferation, differentiation and control 1 [Source:HGNC Symbol;Acc:HGNC:7899]",null,0,null,0,54,0,0.15000000000000002,1.2936410000000003,0.15000000000000002
Q9H9V9,JMJD4,jumonji domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25724],null,0,null,0,86,0,0.15000000000000002,1.1973615,0.15000000000000002
Q99808,SLC29A1,solute carrier family 29 member 1 (Augustine blood group) [Source:HGNC Symbol;Acc:HGNC:11003],13,5,null,21,9,0,0.6269180000000001,0.4084340000000001,0.15000000000000002
P26885,FKBP2,FKBP prolyl isomerase 2 [Source:HGNC Symbol;Acc:HGNC:3718],1,2,0,8,16,7,0.6458815000000001,0.478117,0.49411400000000005
P31040,SDHA,succinate dehydrogenase complex flavoprotein subunit A [Source:HGNC Symbol;Acc:HGNC:10680],null,5,null,0,1,0,0.15000000000000002,0.19624000000000005,0.15000000000000002
Q8NEH6,MNS1,meiosis specific nuclear structural 1 [Source:HGNC Symbol;Acc:HGNC:29636],null,5,null,0,8,0,0.15000000000000002,0.231702,0.15000000000000002
Q8ND07,BBOF1,basal body orientation factor 1 [Source:HGNC Symbol;Acc:HGNC:19855],null,7,null,0,37,0,0.15000000000000002,0.4722690000000001,0.15000000000000002
B0I1T2,MYO1G,myosin IG [Source:HGNC Symbol;Acc:HGNC:13880],2,7,null,6,31,0,1.523889,0.5324234999999999,0.15000000000000002
A0A0B4J2E0,TRBV12-4,T cell receptor beta variable 12-4 [Source:HGNC Symbol;Acc:HGNC:12186],null,7,null,0,21,0,0.15000000000000002,0.294279,0.15000000000000002
Q13075,NAIP,NLR family apoptosis inhibitory protein [Source:HGNC Symbol;Acc:HGNC:7634],null,7,null,0,17,0,0.15000000000000002,0.2654384999999999,0.15000000000000002
A0A075B6I0,IGLV8-61,immunoglobulin lambda variable 8-61 [Source:HGNC Symbol;Acc:HGNC:5931],63,8,null,10,8,0,0.37401749999999995,0.27925949999999994,0.15000000000000002
P01780,IGHV3-7,immunoglobulin heavy variable 3-7 [Source:HGNC Symbol;Acc:HGNC:5620],63,8,47,17,18,6,0.5270600000000001,0.4398245,0.2891875
A0A0C4DH24,IGKV6-21,immunoglobulin kappa variable 6-21 (non-functional) [Source:HGNC Symbol;Acc:HGNC:5836],63,8,null,7,14,0,0.3054735,0.37392400000000015,0.15000000000000002
O75056,SDC3,syndecan 3 [Source:HGNC Symbol;Acc:HGNC:10660],13,1,9,11,38,1,0.33649,0.7234695,0.16586949999999998
P10827,THRA,thyroid hormone receptor alpha [Source:HGNC Symbol;Acc:HGNC:11796],null,5,null,0,9,0,0.15000000000000002,0.2461435,0.15000000000000002
Q03013,GSTM4,glutathione S-transferase mu 4 [Source:HGNC Symbol;Acc:HGNC:4636],6,1,9,7,19,10,0.29852049999999997,0.4599355,0.33757799999999993
P33897,ABCD1,ATP binding cassette subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:61],null,1,null,0,13,0,0.15000000000000002,0.376168,0.15000000000000002
Q9Y2W7,KCNIP3,potassium voltage-gated channel interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:15523],13,1,9,45,27,23,1.0950385,0.5454965000000002,0.4970039999999999
P50221,MEOX1,mesenchyme homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7013],null,5,null,0,15,0,0.15000000000000002,0.2926725,0.15000000000000002
Q16570,ACKR1,atypical chemokine receptor 1 (Duffy blood group) [Source:HGNC Symbol;Acc:HGNC:4035],null,5,56,0,10,1,0.15000000000000002,0.27818850000000006,0.22519100000000003
Q9Y252,RNF6,ring finger protein 6 [Source:HGNC Symbol;Acc:HGNC:10069],null,2,null,0,21,0,0.15000000000000002,0.34650300000000017,0.15000000000000002
Q6P4F2,FDX2,ferredoxin 2 [Source:HGNC Symbol;Acc:HGNC:30546],1,2,0,5,18,13,0.26114600000000004,0.2806110000000001,0.44520499999999985
P98170,XIAP,X-linked inhibitor of apoptosis [Source:HGNC Symbol;Acc:HGNC:592],15,4,0,1,21,47,0.268728,0.6107085000000001,1.3577055
Q9ULD9,ZNF608,zinc finger protein 608 [Source:HGNC Symbol;Acc:HGNC:29238],null,2,null,0,7,0,0.15000000000000002,0.20173950000000002,0.15000000000000002
A0AVF1,TTC26,tetratricopeptide repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:21882],null,4,null,0,8,0,0.15000000000000002,0.3006965000000001,0.15000000000000002
Q6TFL4,KLHL24,kelch like family member 24 [Source:HGNC Symbol;Acc:HGNC:25947],0,4,0,87,36,1,1.1579215000000003,0.4604965,0.16716150000000007
Q15916,ZBTB6,zinc finger and BTB domain containing 6 [Source:HGNC Symbol;Acc:HGNC:16764],2,4,0,31,67,34,0.8423080000000001,0.7354715000000001,1.3352484999999994
Q7Z2Q7,LRRC70,leucine rich repeat containing 70 [Source:HGNC Symbol;Acc:HGNC:35155],null,7,null,0,48,0,0.15000000000000002,0.6639950000000001,0.15000000000000002
Q14656,TMEM187,transmembrane protein 187 [Source:HGNC Symbol;Acc:HGNC:13705],null,1,null,0,20,0,0.15000000000000002,0.35060850000000005,0.15000000000000002
P16152,CBR1,carbonyl reductase 1 [Source:HGNC Symbol;Acc:HGNC:1548],null,1,null,0,43,0,0.15000000000000002,0.5624200000000001,0.15000000000000002
Q08116,RGS1,regulator of G protein signaling 1 [Source:HGNC Symbol;Acc:HGNC:9991],25,7,20,3,54,1,0.23164250000000008,0.7346554999999997,0.18071900000000007
Q969S9,GFM2,G elongation factor mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:29682],null,4,null,0,41,0,0.15000000000000002,0.6068325000000001,0.15000000000000002
Q86WZ6,ZNF227,zinc finger protein 227 [Source:HGNC Symbol;Acc:HGNC:13020],null,1,null,0,99,0,0.15000000000000002,1.0407405000000003,0.15000000000000002
Q5T9A4,ATAD3B,ATPase family AAA domain containing 3B [Source:HGNC Symbol;Acc:HGNC:24007],14,3,2,19,51,43,1.288507,2.8059865000000004,2.8044055
Q15572,TAF1C,"TATA-box binding protein associated factor, RNA polymerase I subunit C [Source:HGNC Symbol;Acc:HGNC:11534]",14,3,null,3,30,0,0.639668,1.8265995000000004,0.15000000000000002
A6NE52,WDR97,WD repeat domain 97 [Source:HGNC Symbol;Acc:HGNC:26959],14,3,2,1,27,5,0.19987800000000008,1.546125,0.4541045
Q9NRR6,INPP5E,inositol polyphosphate-5-phosphatase E [Source:HGNC Symbol;Acc:HGNC:21474],null,3,null,0,5,0,0.15000000000000002,0.4188635,0.15000000000000002
Q6UX01,LMBR1L,limb development membrane protein 1 like [Source:HGNC Symbol;Acc:HGNC:18268],null,3,2,0,33,2,0.15000000000000002,1.8604805000000004,0.30053500000000005
Q6UXC1,MAMDC4,MAM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24083],14,3,2,27,50,23,1.5525425,2.8537820000000007,1.6020975
Q3MIX3,ADCK5,aarF domain containing kinase 5 [Source:HGNC Symbol;Acc:HGNC:21738],155,3,2,1,11,5,0.9667224999999998,0.7628075,1.040154
O95704,APBB3,amyloid beta precursor protein binding family B member 3 [Source:HGNC Symbol;Acc:HGNC:20708],14,3,2,15,28,5,0.8881569999999999,1.6987085,0.5221895
Q4VXU2,PABPC1L,poly(A) binding protein cytoplasmic 1 like [Source:HGNC Symbol;Acc:HGNC:15797],14,3,2,31,50,2,1.619378,2.7886294999999994,0.28925550000000005
A4GXA9,EME2,essential meiotic structure-specific endonuclease subunit 2 [Source:HGNC Symbol;Acc:HGNC:27289],14,3,2,40,44,20,2.2510895,2.4977679999999998,1.4694889999999996
P19961,AMY2B,amylase alpha 2B (pancreatic) [Source:HGNC Symbol;Acc:HGNC:478],14,3,null,1,32,0,0.19929999999999998,1.7799090000000002,0.15000000000000002
Q96MT7,CFAP44,cilia and flagella associated protein 44 [Source:HGNC Symbol;Acc:HGNC:25631],14,3,2,39,37,2,2.052861,2.0683565000000006,0.43636499999999995
Q96FI4,NEIL1,nei like DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:18448],14,3,2,16,38,18,1.0335495,2.5680715,1.4163299999999999
Q86UR1,NOXA1,NADPH oxidase activator 1 [Source:HGNC Symbol;Acc:HGNC:10668],14,3,2,8,29,37,0.7913674999999999,1.759611,2.4684939999999997
Q99944,EGFL8,EGF like domain multiple 8 [Source:HGNC Symbol;Acc:HGNC:13944],14,3,2,32,34,23,1.8906214999999997,2.0016740000000004,2.0484665
Q13227,GPS2,G protein pathway suppressor 2 [Source:HGNC Symbol;Acc:HGNC:4550],14,3,2,4,28,7,0.35848800000000003,1.5639665,0.6089830000000002
Q9HB75,PIDD1,p53-induced death domain protein 1 [Source:HGNC Symbol;Acc:HGNC:16491],14,3,2,20,20,51,1.6595320000000002,1.252161,3.4529555
Q8N2M8,CLASRP,CLK4 associating serine/arginine rich protein [Source:HGNC Symbol;Acc:HGNC:17731],14,3,2,34,21,28,2.1996900000000004,1.317798,1.796824
Q5VW22,AGAP6,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 6 [Source:HGNC Symbol;Acc:HGNC:23466]",14,3,2,37,42,11,2.1058160000000004,2.2824289999999996,0.948099
Q96PV6,LENG8,leukocyte receptor cluster member 8 [Source:HGNC Symbol;Acc:HGNC:15500],14,3,2,54,53,21,2.6017145000000004,2.9206259999999995,2.242751
P78332,RBM6,RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903],14,3,2,58,47,13,2.8812794999999993,2.376966,1.0019974999999999
Q32M88,PGGHG,protein-glucosylgalactosylhydroxylysine glucosidase [Source:HGNC Symbol;Acc:HGNC:26210],14,3,2,1,19,2,0.24185949999999995,1.23052,0.30227750000000003
P08621,SNRNP70,small nuclear ribonucleoprotein U1 subunit 70 [Source:HGNC Symbol;Acc:HGNC:11150],14,3,2,27,28,44,1.6123060000000002,1.6867744999999996,2.8189744999999995
A7E2F4,GOLGA8A,golgin A8 family member A [Source:HGNC Symbol;Acc:HGNC:31972],14,3,null,6,39,0,0.6509900000000001,2.0553174999999992,0.15000000000000002
Q96S94,CCNL2,cyclin L2 [Source:HGNC Symbol;Acc:HGNC:20570],14,3,2,80,55,56,4.6877675,3.2336894999999997,4.4415905
Q8N1E2,LYG1,lysozyme g1 [Source:HGNC Symbol;Acc:HGNC:27014],14,3,null,8,10,0,0.6127144999999998,0.7298869999999998,0.15000000000000002
Q9NQ29,LUC7L,LUC7 like [Source:HGNC Symbol;Acc:HGNC:6723],14,3,2,28,49,22,1.869448,3.0274029999999996,1.4960600000000002
Q96RT7,TUBGCP6,tubulin gamma complex associated protein 6 [Source:HGNC Symbol;Acc:HGNC:18127],14,3,2,36,13,8,1.8696605,0.7961275000000001,0.7782265000000003
A4QPB2,LRP5L,LDL receptor related protein 5 like [Source:HGNC Symbol;Acc:HGNC:25323],14,3,2,16,5,1,1.1253494999999998,0.41047400000000006,0.22518250000000006
Q5T1A1,DCST2,DC-STAMP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26562],14,3,2,19,14,15,1.17357,0.8938860000000002,1.0590495
P0C6A0,ZGLP1,zinc finger GATA like protein 1 [Source:HGNC Symbol;Acc:HGNC:37245],14,3,2,36,24,38,2.6446479999999997,1.6225400000000003,2.435905
Q9BY77,POLDIP3,DNA polymerase delta interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:23782],null,2,null,0,39,0,0.15000000000000002,0.6635444999999999,0.15000000000000002
Q12767,TMEM94,transmembrane protein 94 [Source:HGNC Symbol;Acc:HGNC:28983],9,2,null,1,3,0,0.2278345,0.20807199999999998,0.15000000000000002
O95562,SFT2D2,SFT2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25140],null,2,null,0,8,0,0.15000000000000002,0.222165,0.15000000000000002
O95166,GABARAP,GABA type A receptor-associated protein [Source:HGNC Symbol;Acc:HGNC:4067],null,0,null,0,25,0,0.15000000000000002,0.426692,0.15000000000000002
P22304,IDS,iduronate 2-sulfatase [Source:HGNC Symbol;Acc:HGNC:5389],null,0,null,0,40,0,0.15000000000000002,1.0814044999999999,0.15000000000000002
Q86YN6,PPARGC1B,PPARG coactivator 1 beta [Source:HGNC Symbol;Acc:HGNC:30022],0,0,null,5,69,0,0.29069199999999995,1.0000935000000002,0.15000000000000002
Q9Y282,ERGIC3,ERGIC and golgi 3 [Source:HGNC Symbol;Acc:HGNC:15927],null,0,null,0,113,0,0.15000000000000002,1.5287169999999999,0.15000000000000002
O15235,MRPS12,mitochondrial ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10380],1,0,null,6,29,0,0.6319499999999999,0.6254814999999998,0.15000000000000002
Q16740,CLPP,caseinolytic mitochondrial matrix peptidase proteolytic subunit [Source:HGNC Symbol;Acc:HGNC:2084],1,0,null,1,50,0,0.23302799999999996,0.7345195000000001,0.15000000000000002
Q9Y5F8,PCDHGB7,"protocadherin gamma subfamily B, 7 [Source:HGNC Symbol;Acc:HGNC:8714]",null,5,null,0,43,0,0.15000000000000002,0.5957910000000001,0.15000000000000002
Q13459,MYO9B,myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609],null,5,null,0,45,0,0.15000000000000002,0.6012735000000001,0.15000000000000002
Q9BYV9,BACH2,BTB domain and CNC homolog 2 [Source:HGNC Symbol;Acc:HGNC:14078],25,2,null,3,9,0,0.20208800000000002,0.21660600000000002,0.15000000000000002
Q5HYM0,ZC3H12B,zinc finger CCCH-type containing 12B [Source:HGNC Symbol;Acc:HGNC:17407],null,5,111,0,53,1,0.15000000000000002,0.56157,0.9667224999999998
Q9P281,BAHCC1,BAH domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:29279],0,5,112,71,34,1,0.929433,0.6365314999999998,0.9667224999999998
Q9UNH6,SNX7,sorting nexin 7 [Source:HGNC Symbol;Acc:HGNC:14971],null,5,null,0,21,0,0.15000000000000002,0.4314265000000001,0.15000000000000002
Q13325,IFIT5,interferon induced protein with tetratricopeptide repeats 5 [Source:HGNC Symbol;Acc:HGNC:13328],null,4,null,0,9,0,0.15000000000000002,0.232637,0.15000000000000002
Q8IVD9,NUDCD3,NudC domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22208],null,5,null,0,5,0,0.15000000000000002,0.23539100000000007,0.15000000000000002
Q8IZ26,ZNF34,zinc finger protein 34 [Source:HGNC Symbol;Acc:HGNC:13098],null,5,null,0,6,0,0.15000000000000002,0.246186,0.15000000000000002
Q16670,ZSCAN26,zinc finger and SCAN domain containing 26 [Source:HGNC Symbol;Acc:HGNC:12978],null,5,null,0,22,0,0.15000000000000002,0.42511100000000007,0.15000000000000002
Q8IVB4,SLC9A9,solute carrier family 9 member A9 [Source:HGNC Symbol;Acc:HGNC:20653],null,5,null,0,3,0,0.15000000000000002,0.1741315,0.15000000000000002
Q5W0B1,RNF219,ring finger protein 219 [Source:HGNC Symbol;Acc:HGNC:20308],null,4,null,0,15,0,0.15000000000000002,0.2876575,0.15000000000000002
Q9BUK6,MSTO1,misato mitochondrial distribution and morphology regulator 1 [Source:HGNC Symbol;Acc:HGNC:29678],null,5,null,0,7,0,0.15000000000000002,0.2047655,0.15000000000000002
Q86UF4,CCDC190,coiled-coil domain containing 190 [Source:HGNC Symbol;Acc:HGNC:28736],null,5,null,0,29,0,0.15000000000000002,0.39614299999999997,0.15000000000000002
Q8TF65,GIPC2,GIPC PDZ domain containing family member 2 [Source:HGNC Symbol;Acc:HGNC:18177],13,5,9,38,16,31,1.031858,0.528692,0.5921105
Q6WBX8,RAD9B,RAD9 checkpoint clamp component B [Source:HGNC Symbol;Acc:HGNC:21700],null,5,null,0,12,0,0.15000000000000002,0.23798350000000001,0.15000000000000002
Q96LZ7,RMDN2,regulator of microtubule dynamics 2 [Source:HGNC Symbol;Acc:HGNC:26567],null,5,null,0,9,0,0.15000000000000002,0.24304950000000003,0.15000000000000002
Q96MZ4,FAM218A,family with sequence similarity 218 member A [Source:HGNC Symbol;Acc:HGNC:26466],null,1,null,0,40,0,0.15000000000000002,0.49027200000000004,0.15000000000000002
P55061,TMBIM6,transmembrane BAX inhibitor motif containing 6 [Source:HGNC Symbol;Acc:HGNC:11723],null,1,null,0,18,0,0.15000000000000002,0.8587810000000002,0.15000000000000002
Q9Y673,ALG5,ALG5 dolichyl-phosphate beta-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:20266],null,3,null,0,12,0,0.15000000000000002,1.0880429999999999,0.15000000000000002
Q9Y2S2,CRYL1,crystallin lambda 1 [Source:HGNC Symbol;Acc:HGNC:18246],null,3,null,0,3,0,0.15000000000000002,0.32487900000000003,0.15000000000000002
P07108,DBI,"diazepam binding inhibitor, acyl-CoA binding protein [Source:HGNC Symbol;Acc:HGNC:2690]",null,1,null,0,7,0,0.15000000000000002,0.3273355000000001,0.15000000000000002
Q9BQE4,SELENOS,selenoprotein S [Source:HGNC Symbol;Acc:HGNC:30396],null,3,null,0,16,0,0.15000000000000002,0.9798464999999998,0.15000000000000002
Q9H553,ALG2,"ALG2 alpha-1,3/1,6-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:23159]",null,3,null,0,21,0,0.15000000000000002,1.8736384999999995,0.15000000000000002
O15155,BET1,Bet1 golgi vesicular membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:14562],1,3,null,1,16,0,0.39315100000000014,1.2953409999999996,0.15000000000000002
Q13045,FLII,FLII actin remodeling protein [Source:HGNC Symbol;Acc:HGNC:3750],null,5,null,0,20,0,0.15000000000000002,0.745408,0.15000000000000002
P04843,RPN1,ribophorin I [Source:HGNC Symbol;Acc:HGNC:10381],147,5,null,1,23,0,0.7458754999999999,0.8889135,0.15000000000000002
O60613,SELENOF,selenoprotein F [Source:HGNC Symbol;Acc:HGNC:17705],null,3,null,0,11,0,0.15000000000000002,1.0005015,0.15000000000000002
Q9UHD8,SEPT9,septin 9 [Source:HGNC Symbol;Acc:HGNC:7323],2,3,null,9,7,0,2.3647514999999997,0.5268899999999999,0.15000000000000002
O95847,SLC25A27,solute carrier family 25 member 27 [Source:HGNC Symbol;Acc:HGNC:21065],14,3,2,41,18,10,2.0382750000000005,0.9591065,0.9122545
Q96LT9,RNPC3,"RNA binding region (RNP1, RRM) containing 3 [Source:HGNC Symbol;Acc:HGNC:18666]",14,3,2,52,17,9,2.2603969999999998,0.8339270000000002,1.1584910000000006
P31943,HNRNPH1,heterogeneous nuclear ribonucleoprotein H1 [Source:HGNC Symbol;Acc:HGNC:5041],14,3,2,7,37,5,0.421337,1.5368344999999999,0.6393194999999998
Q96A61,TRIM52,tripartite motif containing 52 [Source:HGNC Symbol;Acc:HGNC:19024],14,3,2,15,5,6,1.0429675,0.39915200000000006,0.7733644999999998
Q96H55,MYO19,myosin XIX [Source:HGNC Symbol;Acc:HGNC:26234],null,3,null,0,15,0,0.15000000000000002,0.7019559999999999,0.15000000000000002
Q969G2,LHX4,LIM homeobox 4 [Source:HGNC Symbol;Acc:HGNC:21734],14,3,2,105,3,5,3.313878500000001,0.26557450000000005,0.9719329999999999
Q9Y6I7,WSB1,WD repeat and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:19221],14,3,2,27,36,3,1.4072179999999996,1.5676130000000004,0.45082350000000004
A0A1B0GVN3,C2orf92,chromosome 2 open reading frame 92 [Source:HGNC Symbol;Acc:HGNC:49272],14,3,2,35,28,15,1.7500145,1.804406,1.2858720000000003
Q4G0T1,SCART1,scavenger receptor family member expressed on T cells 1 [Source:HGNC Symbol;Acc:HGNC:32411],14,3,2,15,20,1,0.780785,1.0779535,0.24026150000000002
Q8WVL7,ANKRD49,ankyrin repeat domain 49 [Source:HGNC Symbol;Acc:HGNC:25970],14,4,null,1,23,0,0.212917,0.7142214999999997,0.15000000000000002
O60762,DPM1,"dolichyl-phosphate mannosyltransferase subunit 1, catalytic [Source:HGNC Symbol;Acc:HGNC:3005]",null,4,null,0,17,0,0.15000000000000002,0.4169595,0.15000000000000002
Q969S0,SLC35B4,solute carrier family 35 member B4 [Source:HGNC Symbol;Acc:HGNC:20584],null,5,null,0,5,0,0.15000000000000002,0.2365725000000001,0.15000000000000002
Q99518,FMO2,flavin containing monooxygenase 2 [Source:HGNC Symbol;Acc:HGNC:3770],13,5,19,5,3,1,0.25472000000000006,0.2068055,0.18604850000000006
Q8N488,RYBP,RING1 and YY1 binding protein [Source:HGNC Symbol;Acc:HGNC:10480],null,2,null,0,14,0,0.15000000000000002,0.25802650000000005,0.15000000000000002
P24593,IGFBP5,insulin like growth factor binding protein 5 [Source:HGNC Symbol;Acc:HGNC:5474],null,2,null,0,15,0,0.15000000000000002,0.2547370000000001,0.15000000000000002
Q9H6Y5,MAGIX,"MAGI family member, X-linked [Source:HGNC Symbol;Acc:HGNC:30006]",null,5,null,0,24,0,0.15000000000000002,0.34791399999999995,0.15000000000000002
O15075,DCLK1,doublecortin like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2700],null,5,null,0,25,0,0.15000000000000002,0.63382,0.15000000000000002
Q4V339,CBWD6,COBW domain containing 6 [Source:HGNC Symbol;Acc:HGNC:31978],null,3,null,0,3,0,0.15000000000000002,0.493332,0.15000000000000002
Q6ZNG1,ZNF600,zinc finger protein 600 [Source:HGNC Symbol;Acc:HGNC:30951],null,6,null,0,5,0,0.15000000000000002,0.8673574999999998,0.15000000000000002
Q5RIA9,CBWD5,COBW domain containing 5 [Source:HGNC Symbol;Acc:HGNC:24584],null,6,null,0,1,0,0.15000000000000002,0.3598395,0.15000000000000002
O43252,PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:HGNC Symbol;Acc:HGNC:8603],null,4,null,0,26,0,0.15000000000000002,0.38190549999999995,0.15000000000000002
Q9BRT9,GINS4,GINS complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28226],null,9,null,0,13,0,0.15000000000000002,0.41790299999999997,0.15000000000000002
Q8IYB3,SRRM1,serine and arginine repetitive matrix 1 [Source:HGNC Symbol;Acc:HGNC:16638],1,2,null,4,11,0,0.29456799999999994,0.22519950000000002,0.15000000000000002
Q96JM3,CHAMP1,chromosome alignment maintaining phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:20311],0,2,null,1,26,0,0.16099049999999995,0.4093945000000001,0.15000000000000002
Q8IYI6,EXOC8,exocyst complex component 8 [Source:HGNC Symbol;Acc:HGNC:24659],null,2,null,0,20,0,0.15000000000000002,0.3188780000000001,0.15000000000000002
Q9Y3Q0,NAALAD2,N-acetylated alpha-linked acidic dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:14526],null,5,null,0,1,0,0.15000000000000002,0.339839,0.15000000000000002
Q8N1M1,BEST3,bestrophin 3 [Source:HGNC Symbol;Acc:HGNC:17105],null,1,null,0,1,0,0.15000000000000002,0.3048530000000001,0.15000000000000002
Q9UHQ9,CYB5R1,cytochrome b5 reductase 1 [Source:HGNC Symbol;Acc:HGNC:13397],null,1,null,0,3,0,0.15000000000000002,0.39836150000000004,0.15000000000000002
Q7L5N7,LPCAT2,lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032],6,0,19,4,7,3,0.23269650000000003,0.5374300000000001,0.335606
Q6P4A8,PLBD1,phospholipase B domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26215],25,6,9,71,8,25,1.351203,0.6948925,0.6176784999999999
Q03112,MECOM,MDS1 and EVI1 complex locus [Source:HGNC Symbol;Acc:HGNC:3498],6,6,19,5,24,2,0.3575105,2.023808,0.2809255
Q96DD7,SHISA4,shisa family member 4 [Source:HGNC Symbol;Acc:HGNC:27139],null,5,null,0,5,0,0.15000000000000002,0.2693825000000001,0.15000000000000002
P0DJ93,SMIM13,small integral membrane protein 13 [Source:HGNC Symbol;Acc:HGNC:27356],null,5,null,0,23,0,0.15000000000000002,0.35362600000000005,0.15000000000000002
Q9ULX9,MAFF,MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780],58,3,null,10,5,0,0.9709979999999999,0.9091859999999998,0.15000000000000002
Q6B8I1,DUSP13,dual specificity phosphatase 13 [Source:HGNC Symbol;Acc:HGNC:19681],null,26,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q6P4D5,FAM122C,family with sequence similarity 122C [Source:HGNC Symbol;Acc:HGNC:25202],null,4,null,0,19,0,0.15000000000000002,0.36875600000000003,0.15000000000000002
P01880,IGHD,immunoglobulin heavy constant delta [Source:HGNC Symbol;Acc:HGNC:5480],null,7,null,0,3,0,0.15000000000000002,0.18364300000000003,0.15000000000000002
P24390,KDELR1,KDEL endoplasmic reticulum protein retention receptor 1 [Source:HGNC Symbol;Acc:HGNC:6304],14,0,null,1,39,0,0.1814245,0.8554234999999999,0.15000000000000002
Q5SZL2,CEP85L,centrosomal protein 85 like [Source:HGNC Symbol;Acc:HGNC:21638],0,5,null,1,21,0,0.1658440000000001,0.516299,0.15000000000000002
A0A0C4DH43,IGHV2-70D,immunoglobulin heavy variable 2-70D [Source:HGNC Symbol;Acc:HGNC:49602],null,8,null,0,4,0,0.15000000000000002,0.21515250000000002,0.15000000000000002
O43396,TXNL1,thioredoxin like 1 [Source:HGNC Symbol;Acc:HGNC:12436],171,0,null,1,20,0,0.9667224999999998,0.4982110000000001,0.15000000000000002
Q9HD34,LYRM4,LYR motif containing 4 [Source:HGNC Symbol;Acc:HGNC:21365],null,0,null,0,27,0,0.15000000000000002,0.5907845,0.15000000000000002
O60825,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:8873]",null,2,null,0,7,0,0.15000000000000002,0.19657150000000007,0.15000000000000002
A0A0B4J1Y8,IGLV9-49,immunoglobulin lambda variable 9-49 [Source:HGNC Symbol;Acc:HGNC:5933],63,8,null,10,5,0,0.382645,0.23600300000000002,0.15000000000000002
Q96A35,MRPL24,mitochondrial ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:14037],1,0,0,1,21,1,0.20785949999999995,0.4420175,0.188556
Q9BVK8,TMEM147,transmembrane protein 147 [Source:HGNC Symbol;Acc:HGNC:30414],null,0,null,0,58,0,0.15000000000000002,0.8666095000000001,0.15000000000000002
